id,time,item,qty,cheese,mayo,source,ketchup,salt
850,2023-10-08 14:50:59.388000,ソーダ,1,false,false,false,false,false
851,2023-10-08 14:50:59.388000,ポテト,1,false,false,false,false,ture
852,2023-10-08 14:50:59.388000,ポテト,1,false,false,false,ture,false
853,2023-10-08 14:53:21.517000,ソーダ,1,false,false,false,false,false
854,2023-10-08 14:53:21.517000,ファンタオレンジ,1,false,false,false,false,false
855,2023-10-08 14:54:11.483000,ソーダ,1,false,false,false,false,false
856,2023-10-08 14:56:23.608000,揚げたこ焼き,1,false,ture,false,false,false
857,2023-10-08 14:59:05.753000,唐揚げ,2,false,false,false,false,false
858,2023-10-08 15:04:04.381000,ポテト,1,false,false,false,false,ture
859,2023-10-08 15:04:04.381000,唐揚げ,1,false,false,false,false,false
860,2023-10-08 15:04:59.781000,ポテト,1,false,false,false,false,ture
861,2023-10-08 15:05:23.221000,ポテト,1,false,false,false,false,ture
862,2023-10-08 15:05:38.258000,唐揚げ,1,false,ture,false,false,false
863,2023-10-08 15:06:40.823000,揚げたこ焼き,1,false,ture,false,false,false
864,2023-10-08 15:07:05.181000,揚げたこ焼き,1,ture,false,false,false,false
865,2023-10-08 15:07:34.331000,揚げたこ焼き,1,false,ture,false,false,false
866,2023-10-08 15:07:54.713000,唐揚げ,1,false,false,false,false,false
867,2023-10-08 15:08:51.088000,唐揚げ,1,false,false,false,false,false
868,2023-10-08 15:09:13.395000,ポテト,1,false,false,false,false,ture
869,2023-10-08 15:11:00.598000,ポテト,1,false,false,false,ture,false
870,2023-10-08 15:14:10.183000,ポテト,1,ture,false,false,false,false
871,2023-10-08 15:14:10.183000,唐揚げ,1,ture,false,false,false,false
872,2023-10-08 15:14:10.183000,揚げたこ焼き,1,ture,false,false,false,false
873,2023-10-08 15:14:10.183000,緑茶,2,false,false,false,false,false
874,2023-10-08 15:14:26.413000,唐揚げ,1,false,false,false,false,false
875,2023-10-08 15:15:21.042000,唐揚げ,1,false,false,false,false,false
876,2023-10-08 15:16:26.575000,唐揚げ,1,ture,false,false,false,false
877,2023-10-08 15:19:44.948000,ソーダ,1,false,false,false,false,false
878,2023-10-08 15:20:43.088000,ソーダ,1,false,false,false,false,false
879,2023-10-08 15:21:08.023000,ソーダ,1,false,false,false,false,false
880,2023-10-08 15:21:48.823000,唐揚げ,1,false,false,false,false,false
881,2023-10-08 15:24:15.857000,唐揚げ,1,false,false,false,false,false
882,2023-10-08 15:28:25.753000,唐揚げ,1,false,false,false,false,false
883,2023-10-08 15:28:49.667000,唐揚げ,1,false,false,false,false,false
884,2023-10-08 15:29:15.492000,唐揚げ,1,false,false,false,false,false
885,2023-10-08 15:29:45.808000,ソーダ,1,false,false,false,false,false
886,2023-10-08 15:30:21.992000,ポテト,1,false,false,false,ture,false
887,2023-10-08 15:30:41.642000,唐揚げ,1,false,false,false,false,false
888,2023-10-08 15:32:10.708000,唐揚げ,1,false,false,false,false,false
889,2023-10-08 15:32:10.708000,揚げたこ焼き,1,false,ture,false,false,false
890,2023-10-08 15:32:10.708000,緑茶,1,false,false,false,false,false
891,2023-10-08 15:33:40.058000,唐揚げ,1,false,ture,false,false,false
892,2023-10-08 15:35:35.758000,唐揚げ,1,false,false,false,false,false
893,2023-10-08 15:35:35.758000,ポテト,1,false,false,false,ture,false
894,2023-10-08 15:36:16.177000,唐揚げ,1,false,false,false,false,false
895,2023-10-08 15:36:16.177000,ファンタオレンジ,1,false,false,false,false,false
896,2023-10-08 15:37:52.557000,唐揚げ,1,ture,false,false,false,false
897,2023-10-08 15:39:50.541000,唐揚げ,1,false,false,false,false,false
898,2023-10-08 15:41:01.788000,揚げたこ焼き,1,false,ture,false,false,false
899,2023-10-08 15:42:09.415000,唐揚げ,1,false,false,false,false,false
900,2023-10-08 15:47:41.228000,唐揚げ,1,false,false,false,false,false
901,2023-10-08 15:48:54.258000,唐揚げ,1,false,ture,false,false,false
902,2023-10-08 15:48:54.258000,揚げたこ焼き,1,false,ture,false,false,false
903,2023-10-08 15:49:26.376000,揚げたこ焼き,1,false,ture,false,false,false
904,2023-10-08 15:50:01.376000,唐揚げ,1,false,ture,false,false,false
905,2023-10-08 15:51:59.488000,揚げたこ焼き,1,false,ture,false,false,false
906,2023-10-08 15:51:59.488000,ポテト,1,false,false,false,false,ture
907,2023-10-08 15:51:59.488000,ソーダ,1,false,false,false,false,false
908,2023-10-08 15:52:38.129000,唐揚げ,1,false,false,false,false,false
909,2023-10-08 16:00:41.662000,揚げたこ焼き,1,false,ture,false,false,false
910,2023-10-08 16:01:20.268000,唐揚げ,1,false,false,false,false,false
911,2023-10-08 16:01:20.268000,麦茶,1,false,false,false,false,false
912,2023-10-08 16:01:56.498000,唐揚げ,1,false,false,false,false,false
913,2023-10-08 16:01:56.498000,ポテト,1,false,false,false,ture,false
914,2023-10-08 16:03:12.757000,唐揚げ,1,false,false,false,false,false
915,2023-10-08 16:04:35.503000,揚げたこ焼き,1,false,ture,false,false,false
916,2023-10-08 16:05:47.194000,揚げたこ焼き,2,false,ture,false,false,false
917,2023-10-08 16:06:26.367000,唐揚げ,1,false,false,false,false,false
918,2023-10-08 16:06:26.367000,ポテト,1,false,false,false,false,ture
919,2023-10-08 16:09:28.938000,揚げたこ焼き,1,false,ture,false,false,false
920,2023-10-08 16:09:28.938000,唐揚げ,1,false,ture,false,false,false
921,2023-10-08 16:09:05.607000,唐揚げ,1,false,false,false,false,false
922,2023-10-08 16:10:26.098000,唐揚げ,1,false,false,false,false,false
923,2023-10-08 16:10:42.797000,唐揚げ,1,ture,false,false,false,false
924,2023-10-08 16:12:17.423000,唐揚げ,1,ture,false,false,false,false
925,2023-10-08 16:12:17.423000,ポテト,1,false,false,false,ture,false
926,2023-10-08 16:12:33.627000,揚げたこ焼き,1,false,false,ture,false,false
927,2023-10-08 16:13:43.517000,揚げたこ焼き,2,false,ture,false,false,false
928,2023-10-08 16:14:35.763000,緑茶,1,false,false,false,false,false
929,2023-10-08 16:14:35.763000,唐揚げ,1,false,ture,false,false,false
930,2023-10-08 16:19:32.478000,唐揚げ,1,false,false,false,false,false
931,2023-10-08 16:19:16.678000,ポテト,1,ture,false,false,false,false
932,2023-10-08 16:19:16.678000,唐揚げ,1,ture,false,false,false,false
933,2023-10-08 16:19:16.678000,揚げたこ焼き,1,ture,false,false,false,false
934,2023-10-08 16:19:16.678000,ファンタグレープ,1,false,false,false,false,false
935,2023-10-08 16:20:09.110000,揚げたこ焼き,2,false,ture,false,false,false
936,2023-10-08 16:23:03.474000,揚げたこ焼き,1,false,ture,false,false,false
937,2023-10-08 16:23:03.474000,唐揚げ,1,false,false,false,ture,false
938,2023-10-08 16:30:37.725000,唐揚げ,1,false,ture,false,false,false
939,2023-10-08 16:30:56.277000,唐揚げ,1,ture,false,false,false,false
940,2023-10-08 16:32:48.724000,唐揚げ,1,false,false,false,false,false
941,2023-10-08 16:32:48.724000,ポテト,1,false,ture,false,false,false
942,2023-10-08 16:33:33.225000,ポテト,1,false,false,false,false,ture
943,2023-10-08 16:33:33.225000,揚げたこ焼き,1,false,ture,false,false,false
944,2023-10-08 16:33:59.053000,揚げたこ焼き,1,false,ture,false,false,false
945,2023-10-08 16:35:34.065000,唐揚げ,1,false,ture,false,false,false
946,2023-10-08 16:36:34.476000,ポテト,1,false,false,false,false,ture
947,2023-10-08 16:36:34.476000,唐揚げ,1,false,false,false,false,false
948,2023-10-08 16:34:58.305000,ポテト,1,ture,false,false,false,false
949,2023-10-08 16:34:58.305000,ポテト,1,false,false,false,ture,false
950,2023-10-08 16:36:53.195000,唐揚げ,1,false,false,false,false,false
951,2023-10-08 16:40:43.028000,唐揚げ,1,false,false,false,ture,false
952,2023-10-08 16:40:43.028000,ポテト,1,false,false,false,false,ture
953,2023-10-08 16:40:43.028000,揚げたこ焼き,1,false,false,ture,false,false
954,2023-10-08 16:36:00.644000,揚げたこ焼き,1,false,ture,false,false,false
955,2023-10-08 16:37:21.757000,唐揚げ,1,false,ture,false,false,false
956,2023-10-08 16:37:49.073000,唐揚げ,1,false,ture,false,false,false
957,2023-10-08 16:37:49.073000,揚げたこ焼き,1,false,ture,false,false,false
958,2023-10-08 16:39:16.241000,揚げたこ焼き,1,false,ture,false,false,false
959,2023-10-08 16:39:16.241000,唐揚げ,1,false,ture,false,false,false
960,2023-10-08 16:41:10.198000,唐揚げ,1,ture,false,false,false,false
961,2023-10-08 16:40:09.651000,揚げたこ焼き,1,ture,false,false,false,false
962,2023-10-08 16:40:09.651000,唐揚げ,1,false,false,false,false,false
963,2023-10-08 16:48:44.094000,ポテト,1,false,false,false,false,false
964,2023-10-08 16:48:44.094000,唐揚げ,1,false,false,false,false,false
965,2023-10-08 16:48:44.094000,揚げたこ焼き,1,false,false,false,false,false
966,2023-10-08 16:41:43.146000,唐揚げ,1,false,false,false,false,false
967,2023-10-08 16:42:21.911000,揚げたこ焼き,1,false,ture,false,false,false
968,2023-10-08 16:42:54.333000,唐揚げ,1,false,ture,false,false,false
969,2023-10-08 16:43:59.143000,ポテト,1,false,ture,false,false,false
970,2023-10-08 16:43:30.051000,揚げたこ焼き,1,ture,false,false,false,false
971,2023-10-08 16:47:15.354000,唐揚げ,1,false,false,false,false,false
972,2023-10-08 16:45:31.922000,揚げたこ焼き,1,false,false,false,false,false
973,2023-10-08 16:44:29.613000,唐揚げ,3,false,ture,false,false,false
974,2023-10-08 16:46:01.721000,ポテト,1,false,ture,false,false,false
975,2023-10-08 16:46:29.563000,唐揚げ,2,false,false,false,false,false
976,2023-10-08 16:46:29.563000,ポテト,1,false,false,false,false,false
977,2023-10-08 16:47:31.489000,ファンタグレープ,1,false,false,false,false,false
978,2023-10-08 16:46:59.038000,唐揚げ,1,false,ture,false,false,false
979,2023-10-08 16:47:52.228000,揚げたこ焼き,3,false,ture,false,false,false
980,2023-10-08 16:47:52.228000,ポテト,1,false,ture,false,false,false
981,2023-10-08 16:47:52.228000,ポテト,2,false,false,false,false,ture
982,2023-10-08 16:48:12.008000,揚げたこ焼き,1,false,ture,false,false,false
983,2023-10-08 16:49:06.860000,唐揚げ,1,false,ture,false,false,false
984,2023-10-08 16:49:06.860000,ポテト,1,false,false,false,ture,false
985,2023-10-08 16:50:51.528000,揚げたこ焼き,1,ture,false,false,false,false
986,2023-10-08 16:53:42.163000,唐揚げ,1,false,ture,false,false,false
987,2023-10-08 16:55:01.786000,唐揚げ,1,ture,false,false,false,false
988,2023-10-08 16:55:42.166000,揚げたこ焼き,1,false,ture,false,false,false
989,2023-10-08 16:55:59.836000,唐揚げ,1,false,ture,false,false,false
990,2023-10-08 16:56:30.397000,ポテト,1,false,false,false,false,ture
991,2023-10-08 16:57:05.957000,唐揚げ,1,ture,false,false,false,false
992,2023-10-08 16:58:56.005000,ポテト,1,false,false,false,false,ture
993,2023-10-08 16:59:52.363000,唐揚げ,1,false,false,false,false,false
994,2023-10-08 17:00:25.443000,揚げたこ焼き,1,false,ture,false,false,false
995,2023-10-08 17:00:56.745000,唐揚げ,1,false,false,false,false,false
996,2023-10-08 17:02:10.373000,揚げたこ焼き,1,false,ture,false,false,false
997,2023-10-08 17:02:29.981000,唐揚げ,1,false,ture,false,false,false
998,2023-10-08 17:02:29.981000,ポテト,1,false,false,false,false,ture
999,2023-10-08 17:04:00.983000,唐揚げ,1,false,ture,false,false,false
1000,2023-10-08 17:04:00.983000,ポテト,1,false,false,false,ture,false
1001,2023-10-08 17:05:02.744000,ポテト,1,false,false,false,false,ture
1002,2023-10-08 17:05:22.237000,唐揚げ,1,false,ture,false,false,false
1003,2023-10-08 17:06:58.167000,ポテト,1,false,ture,false,false,false
1004,2023-10-08 17:07:34.845000,緑茶,1,false,false,false,false,false
1005,2023-10-08 17:07:58.135000,揚げたこ焼き,1,false,ture,false,false,false
1006,2023-10-08 17:10:53.874000,唐揚げ,2,false,false,false,false,false
1007,2023-10-08 17:11:22.408000,唐揚げ,1,false,ture,false,false,false
1008,2023-10-08 17:12:36.208000,唐揚げ,1,false,false,false,false,false
1009,2023-10-08 17:13:28.253000,唐揚げ,1,ture,false,false,false,false
1010,2023-10-08 17:13:28.253000,唐揚げ,1,false,ture,false,false,false
1011,2023-10-08 17:15:02.058000,揚げたこ焼き,2,false,ture,false,false,false
1012,2023-10-08 17:15:21.373000,唐揚げ,1,false,false,false,false,false
1013,2023-10-08 17:19:51.589000,ポテト,1,false,false,false,false,ture
1014,2023-10-08 17:19:51.589000,唐揚げ,1,false,ture,false,false,false
1015,2023-10-08 17:19:51.589000,揚げたこ焼き,1,false,ture,false,false,false
1016,2023-10-08 17:19:51.589000,ファンタグレープ,1,false,false,false,false,false
1017,2023-10-08 17:19:51.589000,緑茶,2,false,false,false,false,false
1018,2023-10-08 17:22:04.983000,揚げたこ焼き,1,false,false,ture,false,false
1019,2023-10-08 17:22:25.979000,唐揚げ,1,false,false,false,false,false
1020,2023-10-08 17:24:53.479000,揚げたこ焼き,1,false,ture,false,false,false
1021,2023-10-08 17:26:55.788000,揚げたこ焼き,1,false,ture,false,false,false
1022,2023-10-08 17:26:55.788000,ファンタグレープ,1,false,false,false,false,false
1023,2023-10-08 17:26:55.788000,コーラ,1,false,false,false,false,false
1024,2023-10-08 17:27:34.979000,揚げたこ焼き,1,false,ture,false,false,false
1025,2023-10-08 17:27:34.979000,コーラ,1,false,false,false,false,false
1026,2023-10-08 17:30:22.981000,ポテト,1,false,false,false,false,ture
1027,2023-10-08 17:30:22.981000,揚げたこ焼き,1,false,ture,false,false,false
1028,2023-10-08 17:32:24.198000,揚げたこ焼き,1,false,ture,false,false,false
1029,2023-10-08 17:33:28.740000,ポテト,1,false,false,false,ture,false
1030,2023-10-08 17:34:02.304000,緑茶,1,false,false,false,false,false
1031,2023-10-08 17:34:02.304000,緑茶,1,false,false,false,false,false
1032,2023-10-08 17:34:02.304000,緑茶,1,false,false,false,false,false
1033,2023-10-08 17:34:02.304000,ポテト,1,false,false,false,false,ture
1034,2023-10-08 17:34:02.304000,揚げたこ焼き,2,false,ture,false,false,false
1035,2023-10-08 17:34:23.708000,ポテト,1,false,false,false,false,ture
1036,2023-10-08 17:34:23.708000,緑茶,1,false,false,false,false,false
1037,2023-10-08 17:35:05.407000,揚げたこ焼き,1,ture,false,false,false,false
1038,2023-10-08 17:35:23.656000,揚げたこ焼き,1,false,ture,false,false,false
1039,2023-10-08 17:36:32.242000,揚げたこ焼き,1,false,false,false,false,false
1040,2023-10-08 17:36:32.242000,ポテト,1,false,false,false,false,ture
1041,2023-10-08 17:35:44.678000,揚げたこ焼き,1,false,ture,false,false,false
1042,2023-10-08 17:36:54.747000,揚げたこ焼き,1,ture,false,false,false,false
1043,2023-10-08 17:37:17.457000,揚げたこ焼き,1,false,ture,false,false,false
1044,2023-10-08 17:38:07.280000,揚げたこ焼き,1,false,ture,false,false,false
1045,2023-10-08 17:39:41.239000,ポテト,1,false,false,false,ture,false
1046,2023-10-08 17:39:41.239000,揚げたこ焼き,1,false,ture,false,false,false
1047,2023-10-08 17:40:07.914000,揚げたこ焼き,2,false,ture,false,false,false
1048,2023-10-08 17:41:42.271000,ポテト,2,false,false,false,false,ture
1049,2023-10-08 17:41:42.271000,ポテト,1,false,ture,false,false,false
1050,2023-10-08 17:42:48.419000,ポテト,1,false,ture,false,false,false
1051,2023-10-08 17:42:48.419000,ポテト,1,false,false,false,false,ture
1052,2023-10-08 17:42:59.279000,ポテト,1,false,false,false,ture,false
1053,2023-10-08 17:43:32.111000,揚げたこ焼き,1,false,ture,false,false,false
1054,2023-10-08 17:43:32.111000,ポテト,1,false,false,false,false,ture
1055,2023-10-08 17:43:44.409000,ポテト,1,false,false,false,ture,false
1056,2023-10-08 17:44:12.679000,ポテト,2,false,false,false,false,ture
1057,2023-10-08 17:46:09.419000,ポテト,1,false,ture,false,false,false
1058,2023-10-08 17:46:09.419000,揚げたこ焼き,1,false,ture,false,false,false
1059,2023-10-08 17:47:13.189000,揚げたこ焼き,1,false,ture,false,false,false
1060,2023-10-08 17:47:43.517000,ポテト,1,false,false,false,ture,false
1061,2023-10-08 17:47:43.517000,揚げたこ焼き,1,false,ture,false,false,false
1062,2023-10-08 17:49:07.936000,揚げたこ焼き,1,false,ture,false,false,false
1063,2023-10-08 17:49:53.389000,揚げたこ焼き,1,ture,false,false,false,false
1064,2023-10-08 17:51:11.087000,ポテト,1,false,false,false,false,ture
1065,2023-10-08 17:51:52.149000,揚げたこ焼き,1,false,ture,false,false,false
1066,2023-10-08 17:52:27.037000,揚げたこ焼き,1,false,ture,false,false,false
1067,2023-10-08 17:53:01.217000,ポテト,1,false,false,false,false,ture
1068,2023-10-08 17:53:01.217000,揚げたこ焼き,1,false,ture,false,false,false
1069,2023-10-08 17:55:30.317000,揚げたこ焼き,2,false,ture,false,false,false
1070,2023-10-08 17:56:43.557000,ポテト,1,false,false,false,ture,false
1071,2023-10-08 17:56:43.557000,揚げたこ焼き,1,false,ture,false,false,false
1072,2023-10-08 17:57:40.568000,ポテト,1,false,false,false,false,ture
1073,2023-10-08 17:58:12.143000,ポテト,1,false,false,false,false,ture
1074,2023-10-08 17:58:39.463000,揚げたこ焼き,1,false,ture,false,false,false
1075,2023-10-08 17:59:23.223000,揚げたこ焼き,1,false,ture,false,false,false
1076,2023-10-08 17:59:23.223000,ポテト,1,false,false,false,ture,false
1077,2023-10-08 17:59:23.223000,緑茶,1,false,false,false,false,false
1078,2023-10-08 18:00:52.673000,ポテト,1,ture,false,false,false,false
1079,2023-10-08 18:00:52.673000,ポテト,1,false,false,false,false,ture
1080,2023-10-08 18:02:31.478000,ポテト,1,false,false,false,false,ture
1081,2023-10-08 18:02:53.456000,ポテト,1,false,ture,false,false,false
1082,2023-10-08 18:03:34.730000,揚げたこ焼き,1,ture,false,false,false,false
1083,2023-10-08 18:04:52.424000,揚げたこ焼き,1,false,false,false,false,false
1084,2023-10-08 18:06:01.184000,ポテト,1,false,ture,false,false,false
1085,2023-10-08 18:06:01.184000,揚げたこ焼き,1,false,ture,false,false,false
1086,2023-10-08 18:06:49.940000,ポテト,1,false,false,false,ture,false
1087,2023-10-08 18:06:49.940000,ポテト,1,false,false,false,ture,false
1088,2023-10-08 18:06:49.940000,揚げたこ焼き,2,false,ture,false,false,false
1089,2023-10-08 18:07:26.200000,揚げたこ焼き,1,false,false,ture,false,false
1090,2023-10-08 18:07:42.242000,揚げたこ焼き,1,false,ture,false,false,false
1091,2023-10-08 18:08:49.802000,ポテト,1,false,ture,false,false,false
1092,2023-10-08 18:08:49.802000,揚げたこ焼き,1,false,false,ture,false,false
1093,2023-10-08 18:08:33.634000,ポテト,1,false,ture,false,false,false
1094,2023-10-08 18:08:33.634000,揚げたこ焼き,2,false,ture,false,false,false
1095,2023-10-08 18:09:11.738000,ポテト,1,false,false,false,false,ture
1096,2023-10-08 18:09:26.253000,ポテト,1,false,false,false,false,ture
1097,2023-10-08 18:09:54.868000,ポテト,1,false,false,false,false,ture
1098,2023-10-08 18:11:05.313000,揚げたこ焼き,1,ture,false,false,false,false
1099,2023-10-08 18:11:11.464000,揚げたこ焼き,1,false,ture,false,false,false
1100,2023-10-08 18:11:11.464000,ポテト,1,false,false,false,false,ture
1101,2023-10-08 18:10:34.320000,ポテト,1,false,false,false,false,ture
1102,2023-10-08 18:11:41.979000,ポテト,1,false,false,false,ture,false
1103,2023-10-08 18:11:41.979000,ポテト,1,false,false,false,ture,false
1104,2023-10-08 18:12:41.373000,ポテト,1,false,false,false,ture,false
1105,2023-10-08 18:12:41.373000,揚げたこ焼き,1,false,ture,false,false,false
1106,2023-10-08 18:12:52.913000,麦茶,1,false,false,false,false,false
1107,2023-10-08 18:13:41.004000,ポテト,1,false,false,false,false,ture
1108,2023-10-08 18:15:21.472000,揚げたこ焼き,3,false,ture,false,false,false
1109,2023-10-08 18:15:21.472000,ポテト,3,false,false,false,false,ture
1110,2023-10-08 18:15:01.068000,揚げたこ焼き,1,false,ture,false,false,false
1111,2023-10-08 18:15:01.068000,ポテト,1,false,false,false,false,ture
1112,2023-10-08 18:20:07.763000,ポテト,1,false,false,false,ture,false
1113,2023-10-08 18:37:56.798000,揚げたこ焼き,1,false,ture,false,false,false
1114,2023-10-08 18:39:00.017000,ポテト,1,false,false,false,ture,false
1115,2023-10-08 18:39:23.655000,揚げたこ焼き,1,false,ture,false,false,false
1116,2023-10-08 18:40:57.983000,揚げたこ焼き,5,ture,false,false,false,false
1117,2023-10-08 18:40:57.983000,ポテト,5,ture,false,false,false,false
1118,2023-10-08 18:44:57.483000,揚げたこ焼き,1,ture,false,false,false,false
1119,2023-10-08 18:48:35.493000,ポテト,1,ture,false,false,false,false
1120,2023-10-08 18:48:35.493000,ポテト,1,ture,false,false,false,false
1121,2023-10-08 18:48:35.493000,揚げたこ焼き,1,ture,false,false,false,false
1122,2023-10-08 18:48:35.493000,揚げたこ焼き,1,ture,false,false,false,false
1123,2023-10-08 18:54:26.900000,揚げたこ焼き,1,ture,false,false,false,false
1124,2023-10-08 18:55:10.128000,揚げたこ焼き,1,false,ture,false,false,false
1125,2023-10-08 18:55:47.600000,揚げたこ焼き,1,false,ture,false,false,false
1126,2023-10-08 18:58:39.011000,揚げたこ焼き,2,false,ture,false,false,false
1127,2023-10-08 18:58:59.929000,揚げたこ焼き,1,false,ture,false,false,false
1128,2023-10-08 18:59:13.325000,揚げたこ焼き,1,ture,false,false,false,false
1129,2023-10-08 18:59:32.030000,揚げたこ焼き,2,ture,false,false,false,false
1130,2023-10-08 18:59:54.269000,揚げたこ焼き,2,false,ture,false,false,false
